frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
11,100.0,grain,0.24567252276869933,1.3154612106210832e-11,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1000.0,grain,0.24567252276869947,1.3154612108143944e-12,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,10000.0,grain,0.24567252276869947,1.3154612108163276e-13,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1.0,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,2.5,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,10.0,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,100.0,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1000.0,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,10000.0,interface,0.5078338757741064,0.043693738785605445,1e-08,0.0,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1.0,all,0.5078349554807294,0.0436937445495599,1e-08,4.726526147325844e-10,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,2.5,all,0.5078349554820757,0.0436937504330278,1e-08,1.1816315368314611e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,10.0,all,0.507834955482316,0.04369378340210354,1e-08,4.7265261473258444e-09,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,100.0,all,0.507834955482332,0.0436941836482798,1e-08,4.7265261473258444e-08,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,1000.0,all,0.5078349554823322,0.04369818728211839,1e-08,4.726526147325844e-07,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
11,10000.0,all,0.5078349554823322,0.04373822373771182,1e-08,4.726526147325844e-06,paper,0.9558016665160435,0.9776510965145201,0.26216243271363265,0.043693738785605445,0.7427550233805315,0.9776510965145201,0.25703182121031604,0.014820374931412163,1342119.1798730127
12,1.0,maxwell,0.19309521104490565,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,2.5,maxwell,0.19309521104490565,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10.0,maxwell,0.19309521104490565,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,100.0,maxwell,0.19309521104490565,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1000.0,maxwell,0.19309521104490565,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10000.0,maxwell,0.19309521104490565,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1.0,grain,0.19309631039518255,1.5242157641593611e-09,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,2.5,grain,0.1930963103969577,6.096872901424132e-10,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10.0,grain,0.1930963103972747,1.5242186648562753e-10,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,100.0,grain,0.19309631039729563,1.5242186938633e-11,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1000.0,grain,0.19309631039729583,1.5242186941533705e-12,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10000.0,grain,0.19309631039729583,1.5242186941562711e-13,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1.0,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,2.5,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10.0,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,100.0,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1000.0,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10000.0,interface,0.5088610534455529,0.05262764040010788,1e-08,0.0,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1.0,all,0.5088621527958298,0.052627646372818845,1e-08,4.726526147325844e-10,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,2.5,all,0.5088621527976049,0.05262765213103317,1e-08,1.1816315368314611e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10.0,all,0.508862152797922,0.05262768503748172,1e-08,4.7265261473258444e-09,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,100.0,all,0.5088621527979429,0.05262808526486982,1e-08,4.7265261473258444e-08,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,1000.0,all,0.5088621527979431,0.05263208889682958,1e-08,4.726526147325844e-07,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
12,10000.0,all,0.5088621527979431,0.05267212535223514,1e-08,4.726526147325844e-06,paper,0.7210570011554609,0.8491507529028405,0.31576584240064726,0.05262764040010788,0.7676736755828464,0.8491507529028405,0.26779465525676804,0.023519739422508235,1861164.9535988707
13,1.0,maxwell,0.11437963294248725,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,2.5,maxwell,0.11437963294248725,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10.0,maxwell,0.11437963294248725,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,100.0,maxwell,0.11437963294248725,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1000.0,maxwell,0.11437963294248725,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10000.0,maxwell,0.11437963294248725,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1.0,grain,0.11438069305304045,1.6266304319454327e-09,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,2.5,grain,0.114380693055137,6.506534595557289e-10,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10.0,grain,0.11438069305551139,1.6266342233449272e-10,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,100.0,grain,0.1143806930555361,1.6266342612590113e-11,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1000.0,grain,0.11438069305553634,1.6266342616381525e-12,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10000.0,grain,0.11438069305553634,1.6266342616419438e-13,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1.0,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,2.5,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10.0,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,100.0,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1000.0,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10000.0,interface,0.4426720022144245,0.05471539487865621,1e-08,0.0,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1.0,all,0.44267306232497766,0.05471540095378184,1e-08,4.726526147325844e-10,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,2.5,all,0.4426730623270742,0.054715406650547666,1e-08,1.1816315368314611e-09,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10.0,all,0.44267306232744863,0.05471543952627161,1e-08,4.7265261473258444e-09,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,100.0,all,0.44267306232747333,0.0547158397444423,1e-08,4.7265261473258444e-08,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,1000.0,all,0.44267306232747355,0.05471984337548033,1e-08,4.726526147325844e-07,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
13,10000.0,all,0.44267306232747355,0.05475987983079371,1e-08,4.726526147325844e-06,paper,0.4106141006245962,0.6407917763397063,0.3282923692719372,0.05471539487865621,0.7899295307618799,0.6407917763397063,0.27855748930322,0.03687577293344552,2564179.2107518082
14,1.0,maxwell,0.0772205998114837,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,2.5,maxwell,0.0772205998114837,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10.0,maxwell,0.0772205998114837,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,100.0,maxwell,0.0772205998114837,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1000.0,maxwell,0.0772205998114837,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10000.0,maxwell,0.0772205998114837,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1.0,grain,0.0772215786366588,1.6797567777132227e-09,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,2.5,grain,0.07722157863908019,6.719043732268833e-10,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10.0,grain,0.07722157863951258,1.6797616750968694e-10,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,100.0,grain,0.07722157863954113,1.6797617240708496e-11,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1000.0,grain,0.0772215786395414,1.6797617245605897e-12,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10000.0,grain,0.0772215786395414,1.679761724565487e-13,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1.0,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,2.5,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10.0,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,100.0,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1000.0,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10000.0,interface,0.39422481755660504,0.052834036290853544,1e-08,0.0,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1.0,all,0.3942257963817801,0.05283404241910552,1e-08,4.726526147325844e-10,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,2.5,all,0.3942257963842015,0.05283404808399591,1e-08,1.1816315368314611e-09,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10.0,all,0.3942257963846339,0.05283408094378168,1e-08,4.7265261473258444e-09,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,100.0,all,0.3942257963846625,0.05283448115717091,1e-08,4.7265261473258444e-08,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,1000.0,all,0.3942257963846627,0.05283848478773079,1e-08,4.726526147325844e-07,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
14,10000.0,all,0.3942257963846627,0.05287852124299635,1e-08,4.726526147325844e-06,paper,0.26690347541937115,0.5166270177017179,0.31700421774512133,0.052834036290853544,0.821362708693165,0.5166270177017179,0.289320323349672,0.05400384866912872,3071089.2811612096
15,1.0,maxwell,0.05410474660451244,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,2.5,maxwell,0.05410474660451244,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10.0,maxwell,0.05410474660451244,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,100.0,maxwell,0.05410474660451244,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1000.0,maxwell,0.05410474660451244,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10000.0,maxwell,0.05410474660451244,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1.0,grain,0.0541056876312216,1.8539661626159184e-09,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,2.5,grain,0.05410568763428978,7.415888829585174e-10,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10.0,grain,0.054105687634837675,1.8539732868255083e-10,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,100.0,grain,0.054105687634873834,1.8539733580678812e-11,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1000.0,grain,0.054105687634874194,1.853973358780305e-12,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10000.0,grain,0.0541056876348742,1.8539733587874286e-13,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1.0,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,2.5,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10.0,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,100.0,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1000.0,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10000.0,interface,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1.0,all,0.3586951183478099,0.05076491142189274,1e-08,4.726526147325844e-10,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,2.5,all,0.35869511835087814,0.050764916982258254,1e-08,1.1816315368314611e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10.0,all,0.35869511835142603,0.05076494978978068,1e-08,4.7265261473258444e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,100.0,all,0.35869511835146217,0.05076534998749086,1e-08,4.7265261473258444e-08,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,1000.0,all,0.3586951183514625,0.05076935361648284,1e-08,4.726526147325844e-07,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,10000.0,all,0.35869511835146256,0.05080939007159161,1e-08,4.726526147325844e-06,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
