frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
15,4624.0,1.2844444444444445,grain,10000.0,0.04003248351920837,1.3717438811611238e-13,1.9198786314447654e-15,53,144,8,0.0541056876348742,1.8539733587874286e-13,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,1.0,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,2.5,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,10.0,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,100.0,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,1000.0,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,interface,10000.0,0.2653956987022738,0.03756065190764619,2.402140338646042e-15,53,144,8,0.35869417732110076,0.05076490511943138,1e-08,0.0,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,1.0,0.2653963949624596,0.03756065687610702,2.3467038045844728e-15,53,144,8,0.3586951183478099,0.05076491142189274,1e-08,4.726526147325844e-10,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,2.5,0.2653963949633654,0.03756066144830852,2.4693253118166905e-15,53,144,8,0.35869511835087814,0.050764916982258254,1e-08,1.1816315368314611e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,10.0,0.2653963949634353,0.0375606880133426,2.5736213881338927e-15,53,144,8,0.35869511835142603,0.05076494978978068,1e-08,4.7265261473258444e-09,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,100.0,0.2653963949647196,0.0375610116083508,2.407727428502961e-15,53,144,8,0.35869511835146217,0.05076534998749086,1e-08,4.7265261473258444e-08,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,1000.0,0.265396394964993,0.03756424877957089,2.3823822493583317e-15,53,144,8,0.3586951183514625,0.05076935361648284,1e-08,4.726526147325844e-07,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
15,4624.0,1.2844444444444445,all,10000.0,0.2653963950318501,0.037596620605987056,2.5291233059301788e-15,53,144,8,0.35869511835146256,0.05080939007159161,1e-08,4.726526147325844e-06,paper,0.18029917798116077,0.4246165069579382,0.30458943071658834,0.05076490511943138,0.8449129864437112,0.4246165069579382,0.300083157396124,0.0748046227862913,3590231.656630253
16,5524.0,1.5344444444444445,maxwell,1.0,0.03463345869309449,3.6979372778185833e-09,2.4419073797291438e-15,53,144,8,0.044806473029544526,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,maxwell,2.5,0.034633458693250414,9.244843194598453e-09,2.6232052363006336e-15,53,144,8,0.044806473029544526,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,maxwell,10.0,0.034633458693309464,3.6979372778484387e-08,2.352481829706288e-15,53,144,8,0.044806473029544526,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,maxwell,100.0,0.0346334586932818,3.6979372778427564e-07,2.3853530298022166e-15,53,144,8,0.044806473029544526,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,maxwell,1000.0,0.03463345869740019,3.6979372773188514e-06,2.409917487350613e-15,53,144,8,0.044806473029544526,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,maxwell,10000.0,0.03463345911910159,3.69793722740177e-05,2.440975231684018e-15,53,144,8,0.044806473029544526,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,1.0,0.03463411150805613,1.4756185221280157e-09,2.157976153998641e-15,53,144,8,0.04480731759833439,1.9090577287841206e-09,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,2.5,0.0346341115107155,5.90249942116597e-10,2.4017642023846558e-15,53,144,8,0.04480731760195917,7.636263688879919e-10,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,10.0,0.034634111511413615,1.4756259862310933e-10,2.078328967456065e-15,53,144,8,0.04480731760260646,1.9090673853409264e-10,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,100.0,0.034634111511438824,1.475626060869677e-11,2.10536881179386e-15,53,144,8,0.04480731760264917,1.9090674819069877e-11,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,1000.0,0.034634111511427014,1.4756260616103761e-12,2.0714005989716764e-15,53,144,8,0.0448073176026496,1.909067482872649e-12,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,grain,10000.0,0.03463411151140477,1.4756260616222976e-13,2.0959302814184733e-15,53,144,8,0.04480731760264961,1.909067482882305e-13,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,1.0,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,2.5,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,10.0,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,100.0,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,1000.0,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,interface,10000.0,0.22835143141100536,0.03228632878643403,2.4401799743314078e-15,53,144,8,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,1.0,0.22835208422759404,0.032286333960118756,2.363364033477254e-15,53,144,8,0.2954268289945136,0.0417699249235828,1e-08,4.726526147325844e-10,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,2.5,0.22835208423049674,0.03228633862159365,2.416075827146521e-15,53,144,8,0.2954268289981384,0.041769930450894235,1e-08,1.1816315368314611e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,10.0,0.22835208422992279,0.03228636591349349,2.266054719499769e-15,53,144,8,0.2954268289987857,0.041769963241888586,1e-08,4.7265261473258444e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,100.0,0.22835208423017134,0.032286698594875575,2.3243218659755957e-15,53,144,8,0.2954268289988284,0.041770363434640294,1e-08,4.7265261473258444e-08,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,1000.0,0.22835208423075276,0.032290026725374885,2.3124679396220306e-15,53,144,8,0.2954268289988288,0.04177436706313642,1e-08,4.726526147325844e-07,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,5524.0,1.5344444444444445,all,10000.0,0.22835208429360415,0.03232330815194287,2.298134600335002e-15,53,144,8,0.2954268289988288,0.04181440351819561,1e-08,4.726526147325844e-06,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
17,6424.0,1.7844444444444445,maxwell,1.0,0.03313791695537228,3.816379786009142e-09,2.1993584608258062e-15,53,144,8,0.04094451151879781,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,maxwell,2.5,0.03313791695536147,9.540949465016081e-09,2.2921640968162783e-15,53,144,8,0.04094451151879781,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,maxwell,10.0,0.03313791695536857,3.816379786006089e-08,2.3072810062621645e-15,53,144,8,0.04094451151879781,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,maxwell,100.0,0.03313791695544062,3.8163797859974506e-07,2.461567728396277e-15,53,144,8,0.04094451151879781,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,maxwell,1000.0,0.03313791695922567,3.816379785478884e-06,2.583907601774005e-15,53,144,8,0.04094451151879781,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,maxwell,10000.0,0.03313791734334011,3.816379735431315e-05,2.4354130439002345e-15,53,144,8,0.04094451151879781,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,1.0,0.03313853337194511,1.6100936736954385e-09,2.3532454357279764e-15,53,144,8,0.040945273150121704,1.9893980708285335e-09,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,2.5,0.03313853337553876,6.44041160475584e-10,2.294006969848717e-15,53,144,8,0.040945273154486636,7.957637888505918e-10,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,10.0,0.03313853337606157,1.610104548965064e-10,2.1810602170588563e-15,53,144,8,0.04094527315526609,1.989411508086293e-10,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,100.0,0.03313853337609592,1.6101046577140015e-11,2.0816451555018985e-15,53,144,8,0.040945273155317534,1.9894116424597876e-11,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,1000.0,0.033138533376186656,1.6101046588064001e-12,2.1620798287536533e-15,53,144,8,0.04094527315531805,1.9894116438035232e-12,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,grain,10000.0,0.03313853337602886,1.6101046588111164e-13,2.100038119674885e-15,53,144,8,0.040945273155318054,1.9894116438169604e-13,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,1.0,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,2.5,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,10.0,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,100.0,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,1000.0,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,interface,10000.0,0.20060918231976801,0.027911877560744862,2.0678737841767258e-15,53,144,8,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,1.0,0.20060979873601842,0.027911882987159152,2.223281363615307e-15,53,144,8,0.24786926625611375,0.03448733862222528,1e-08,4.726526147325844e-10,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,2.5,0.2006097987392151,0.027911887745809303,2.0350303847131924e-15,53,144,8,0.24786926626047867,0.03448734410133379,1e-08,1.1816315368314611e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,10.0,0.20060979874053414,0.027911915885549612,2.021395591301015e-15,53,144,8,0.24786926626125813,0.03448737686822514,1e-08,4.7265261473258444e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,100.0,0.2006097987407141,0.027912259214859847,2.1327133929747204e-15,53,144,8,0.2478692662613096,0.03448777705374587,1e-08,4.7265261473258444e-08,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,1000.0,0.20060979874095808,0.027915693942164276,2.265714893557887e-15,53,144,8,0.2478692662613101,0.034491780681518903,1e-08,4.726526147325844e-07,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,6424.0,1.7844444444444445,all,10000.0,0.2006097988037754,0.02795004135150281,2.1350741167090138e-15,53,144,8,0.24786926626131012,0.034531817136505785,1e-08,4.726526147325844e-06,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
18,7324.0,2.0344444444444445,maxwell,1.0,0.03176193523109155,3.915084579417775e-09,2.3275480746472917e-15,53,144,8,0.03787162617751096,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,maxwell,2.5,0.0317619352310761,9.787711448586723e-09,2.410172874706092e-15,53,144,8,0.03787162617751096,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,maxwell,10.0,0.03176193523115353,3.915084579428866e-08,2.4630113227014853e-15,53,144,8,0.03787162617751096,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,maxwell,100.0,0.03176193523115925,3.9150845794284016e-07,2.5124350856477857e-15,53,144,8,0.03787162617751096,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,maxwell,1000.0,0.0317619352348777,3.915084578865774e-06,2.5033511425551257e-15,53,144,8,0.03787162617751096,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,maxwell,10000.0,0.03176193561223427,3.9150845239577646e-05,2.5260146124531213e-15,53,144,8,0.03787162617751096,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,1.0,0.0317625662949598,1.943272411614886e-09,2.251328386352269e-15,53,144,8,0.03787237863215449,2.3170784409209077e-09,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,2.5,0.031762566299947684,7.77315156105028e-10,2.3643687579870708e-15,53,144,8,0.03787237863814798,9.268387588125843e-10,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,10.0,0.03176256630088483,1.9432906543370053e-10,2.1927366637073355e-15,53,144,8,0.03787237863921825,2.317100192796428e-10,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,100.0,0.03176256630099753,1.9432908367608573e-11,2.2640635172289092e-15,53,144,8,0.03787237863928889,2.3171004103172455e-11,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,1000.0,0.031762566301014025,1.9432908385879747e-12,2.2202976924671966e-15,53,144,8,0.03787237863928959,2.317100412492454e-12,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,grain,10000.0,0.0317625663010318,1.9432908386116048e-13,2.217010190918155e-15,53,144,8,0.0378723786392896,2.317100412514206e-13,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,interface,1.0,0.14389265379341687,0.018688453093625608,2.5722308224313374e-15,53,144,8,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,interface,2.5,0.14389265379341687,0.018688453093625608,2.5722308224313374e-15,53,144,8,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,interface,10.0,0.14389265379341687,0.018688453093625608,2.5722308224313374e-15,53,144,8,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,interface,100.0,0.14389265379341687,0.018688453093625608,2.5722308224313374e-15,53,144,8,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,7324.0,2.0344444444444445,interface,1000.0,0.14389265379341687,0.018688453093625608,2.5722308224313374e-15,53,144,8,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
