frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,solution_sigma_w_s_m,interface_density_1_m,schwarz_sigma_s_s,schwarz_characteristic_length_m,schwarz_diffusion_coefficient_m2_s,schwarz_tau_s,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
5,16.0,0.0044444444444444444,maxwell,10000.0,0.05686104023560476,2.8593771841578788e-05,2.2576403854089992e-15,53,144,8,0.11139799988736,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,1.0,0.061345826809908605,0.010981169556468214,2.2386961635937183e-15,53,144,8,0.1201842692537752,0.02151351078464423,1e-08,0.0,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,2.5,0.07287356112537087,0.01568290412388194,2.249407300908161e-15,53,144,8,0.14276857006459354,0.0307248080696487,1e-08,0.0,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,10.0,0.08645912826323415,0.00724720320732859,2.346371533629097e-15,53,144,8,0.16938442765828365,0.014198194787667163,1e-08,0.0,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,100.0,0.08821483555243048,0.0007677094736240565,2.163556425437475e-15,53,144,8,0.17282408201536276,0.0015040407085292876,1e-08,0.0,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,1000.0,0.08823344511973431,7.681651358671712e-05,2.3360363774054004e-15,53,144,8,0.17286054052881866,0.00015049334089345628,1e-08,0.0,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,interface,10000.0,0.08823363132645894,7.68169695214223e-06,2.2825762886762934e-15,53,144,8,0.17286090533251242,1.5049423412901196e-05,1e-08,0.0,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,1.0,0.061345826809968786,0.010981172415898683,2.257205735978392e-15,53,144,8,0.1201842692537752,0.02151351523313943,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,2.5,0.07287356112563141,0.01568291127244653,2.2497571572396643e-15,53,144,8,0.14276857006459354,0.030724819190886692,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,10.0,0.08645912826286604,0.007247231801120521,2.2238028442408987e-15,53,144,8,0.16938442765828365,0.014198239272619139,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,100.0,0.08821483555275202,0.0007679954113503552,2.2444181569911806e-15,53,144,8,0.17282408201536276,0.0015044855580490359,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,1000.0,0.08823344512254709,7.967589085486188e-05,2.4283378923301913e-15,53,144,8,0.17286054052881866,0.00015494183609093942,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
5,16.0,0.0044444444444444444,all,10000.0,0.08823363160649317,3.627546954856813e-05,2.3014036560604172e-15,53,144,8,0.17286090533251242,5.9534375387732674e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11139799988736,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,1.0,0.05754501785979283,2.8593772077261457e-09,1.954638860425038e-15,53,144,8,0.11273800008215999,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,2.5,0.0575450178597912,7.1484430193193685e-09,1.973501845910451e-15,53,144,8,0.11273800008215999,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,10.0,0.05754501786001737,2.8593772077409604e-08,1.999556314731786e-15,53,144,8,0.11273800008215999,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,100.0,0.05754501786029878,2.8593772077375186e-07,2.1798233987221563e-15,53,144,8,0.11273800008215999,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,1000.0,0.05754501786445587,2.8593772075218753e-06,2.0790114076008696e-15,53,144,8,0.11273800008215999,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,maxwell,10000.0,0.05754501828927818,2.8593771868559495e-05,1.9536655798613696e-15,53,144,8,0.11273800008215999,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,1.0,0.06202980486901195,0.010981169556525045,2.08383285673468e-15,53,144,8,0.1215242694485752,0.02151351078464423,1e-08,0.0,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,2.5,0.07355753918406756,0.015682904123926894,2.2493568006225234e-15,53,144,8,0.14410857025939353,0.0307248080696487,1e-08,0.0,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,10.0,0.08714310632134938,0.007247203207339545,2.167287782056316e-15,53,144,8,0.17072442785308364,0.014198194787667163,1e-08,0.0,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,100.0,0.08889881361142996,0.0007677094736256447,2.2908082809673803e-15,53,144,8,0.17416408221016275,0.0015040407085292876,1e-08,0.0,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,1000.0,0.08891742317791831,7.681651358641158e-05,2.1999764327650625e-15,53,144,8,0.17420054072361865,0.00015049334089345628,1e-08,0.0,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,interface,10000.0,0.08891760938613612,7.681696952149038e-06,2.249656976058821e-15,53,144,8,0.1742009055273124,1.5049423412901196e-05,1e-08,0.0,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,1.0,0.062029804869006576,0.010981172415862552,2.0129575539657575e-15,53,144,8,0.1215242694485752,0.02151351523313943,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,2.5,0.07355753918425838,0.015682911272394028,2.5186358744806e-15,53,144,8,0.14410857025939353,0.030724819190886692,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,10.0,0.08714310632157085,0.007247231801131786,2.1853100077234228e-15,53,144,8,0.17072442785308364,0.014198239272619139,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,100.0,0.08889881361199115,0.0007679954113491233,2.189326634791093e-15,53,144,8,0.17416408221016275,0.0015044855580490359,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,1000.0,0.08891742318065397,7.96758908555044e-05,2.1915170060458985e-15,53,144,8,0.17420054072361865,0.00015494183609093942,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
6,32.0,0.008888888888888889,all,10000.0,0.08891760966393317,3.627546955935253e-05,2.230729021673106e-15,53,144,8,0.1742009055273124,5.9534375387732674e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11273800008215999,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,1.0,0.05873738536261039,2.8593772114197342e-09,2.0586170312469363e-15,53,144,8,0.11507399999472,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,2.5,0.05873738536238625,7.1484430285399086e-09,1.8375855857631546e-15,53,144,8,0.11507399999472,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,10.0,0.05873738536243119,2.859377211431275e-08,1.9078567350257413e-15,53,144,8,0.11507399999472,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,100.0,0.05873738536270627,2.859377211431491e-07,2.29944859795141e-15,53,144,8,0.11507399999472,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,1000.0,0.058737385366459234,2.8593772112104145e-06,2.071234575104582e-15,53,144,8,0.11507399999472,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,maxwell,10000.0,0.05873738578331339,2.8593771913849662e-05,2.0267568621947278e-15,53,144,8,0.11507399999472,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,1.0,0.06322217237146315,0.010981169556522933,2.0976913345466627e-15,53,144,8,0.1238602693611352,0.02151351078464423,1e-08,0.0,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,2.5,0.0747499066869005,0.015682904123943825,2.272923085048922e-15,53,144,8,0.14644457017195353,0.0307248080696487,1e-08,0.0,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,10.0,0.08833547382422914,0.0072472032073699335,2.314928671030475e-15,53,144,8,0.17306042776564365,0.014198194787667163,1e-08,0.0,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,100.0,0.09009118111383423,0.0007677094736225573,2.2069950397459953e-15,53,144,8,0.17650008212272275,0.0015040407085292876,1e-08,0.0,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,1000.0,0.09010979068059834,7.681651358575493e-05,2.26742838431806e-15,53,144,8,0.17653654063617866,0.00015049334089345628,1e-08,0.0,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,interface,10000.0,0.0901099768879977,7.681696952164348e-06,2.034922498631749e-15,53,144,8,0.1765369054398724,1.5049423412901196e-05,1e-08,0.0,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,1.0,0.06322217237160957,0.01098117241596865,2.170234648997048e-15,53,144,8,0.1238602693611352,0.02151351523313943,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,2.5,0.07474990668687927,0.01568291127236108,2.358443688221047e-15,53,144,8,0.14644457017195353,0.030724819190886692,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,10.0,0.08833547382421635,0.007247231801158408,2.3209312961069353e-15,53,144,8,0.17306042776564365,0.014198239272619139,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,100.0,0.09009118111380174,0.0007679954113511447,2.0829744486640684e-15,53,144,8,0.17650008212272275,0.0015044855580490359,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,1000.0,0.09010979068362751,7.967589085732332e-05,2.111866111075011e-15,53,144,8,0.17653654063617866,0.00015494183609093942,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
7,64.0,0.017777777777777778,all,10000.0,0.0901099771620199,3.627546957772677e-05,2.3825821840403063e-15,53,144,8,0.1765369054398724,5.9534375387732674e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.11507399999472,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,1.0,0.06268812386011348,2.859377222657649e-09,1.8340873305674547e-15,53,144,8,0.12281400025927998,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,2.5,0.0626881238597635,7.148443056631872e-09,1.8292356832191498e-15,53,144,8,0.12281400025927998,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,10.0,0.06268812385971771,2.8593772226526165e-08,2.0049108030981884e-15,53,144,8,0.12281400025927998,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,100.0,0.06268812386025234,2.8593772226498984e-07,2.071548132730102e-15,53,144,8,0.12281400025927998,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,1000.0,0.06268812386374771,2.85937722245224e-06,2.374165748809686e-15,53,144,8,0.12281400025927998,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,maxwell,10000.0,0.06268812425411245,2.8593772050419373e-05,2.0778612860087614e-15,53,144,8,0.12281400025927998,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,1.0,0.06717291086833554,0.010981169556484828,2.0707620965793316e-15,53,144,8,0.13160026962569518,0.02151351078464423,1e-08,0.0,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,2.5,0.0787006451842064,0.015682904123893466,2.2675665346517488e-15,53,144,8,0.1541845704365135,0.0307248080696487,1e-08,0.0,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,10.0,0.09228621232207326,0.007247203207347547,2.0671783154924895e-15,53,144,8,0.18080042803020363,0.014198194787667163,1e-08,0.0,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,100.0,0.09404191961121319,0.000767709473621029,2.126436049891415e-15,53,144,8,0.18424008238728273,0.0015040407085292876,1e-08,0.0,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,1000.0,0.09406052917888759,7.681651358623374e-05,2.2541552441313135e-15,53,144,8,0.18427654090073864,0.00015049334089345628,1e-08,0.0,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,interface,10000.0,0.09406071538488708,7.681696952132953e-06,2.2135382176801573e-15,53,144,8,0.1842769057044324,1.5049423412901196e-05,1e-08,0.0,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,1.0,0.06717291086851278,0.010981172415867354,1.978916672926368e-15,53,144,8,0.13160026962569518,0.02151351523313943,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.008786269366415201,0.02151351078464423,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,2.5,0.07870064518429717,0.015682911272365003,2.2683511095821866e-15,53,144,8,0.1541845704365135,0.030724819190886692,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.031370570177233534,0.0307248080696487,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,10.0,0.09228621232208802,0.00724723180112508,2.18220639375043e-15,53,144,8,0.18080042803020363,0.014198239272619139,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05798642777092366,0.014198194787667163,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,100.0,0.09404191961159793,0.0007679954113484268,2.1268904258624905e-15,53,144,8,0.18424008238728273,0.0015044855580490359,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06142608212800276,0.0015040407085292876,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,1000.0,0.09406052918090176,7.967589086262347e-05,2.2410762205500136e-15,53,144,8,0.18427654090073864,0.00015494183609093942,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.06146254064145865,0.00015049334089345628,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
8,128.0,0.035555555555555556,all,10000.0,0.09406071564831235,3.6275469635421956e-05,2.282652931973124e-15,53,144,8,0.1842769057044324,5.9534375387732674e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.061462905445152406,1.5049423412901196e-05,0.12281400025927998,878.0415590008613,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,1.0,0.09770840926136583,2.863473560406434e-09,2.1413007865110183e-15,53,144,8,0.19110000041439998,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.00867018211903085,0.02122926679616498,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,2.5,0.09770840926154131,7.158683901025095e-09,2.0266825598175183e-15,53,144,8,0.19110000041439998,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.030956091291044038,0.030318861217068505,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,10.0,0.09770840926172068,2.8634735604159375e-08,1.9584602605991235e-15,53,144,8,0.19110000041439998,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.05722029091523965,0.014010603298948716,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,100.0,0.09770840926152925,2.863473560420015e-07,2.1351409074377917e-15,53,144,8,0.19110000041439998,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.06061449936238646,0.0014841687994714375,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,1000.0,0.0977084092639062,2.8634735603345513e-06,2.3510905362121033e-15,53,144,8,0.19110000041439998,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.060650476173279615,0.00014850497052084111,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,maxwell,10000.0,0.09770840951595175,2.8634735531369183e-05,2.0757264862378026e-15,53,144,8,0.19110000041439998,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.06065083615706005,1.4850585195465789e-05,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,1.0,0.10214142649330932,0.010854409311436355,2.1942362470871613e-15,53,144,8,0.19977018253343082,0.02122926679616498,1e-08,0.0,si03,1.0,1.0,0.00867018211903085,0.02122926679616498,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,2.5,0.11353609133787158,0.015501869785040635,2.0286471526937317e-15,53,144,8,0.22205609170544402,0.030318861217068505,1e-08,0.0,si03,1.0,1.0,0.030956091291044038,0.030318861217068505,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,10.0,0.12696483457658803,0.007163545701620007,2.18293633745696e-15,53,144,8,0.24832029132963962,0.014010603298948716,1e-08,0.0,si03,1.0,1.0,0.05722029091523965,0.014010603298948716,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,100.0,0.1287002750007597,0.0007588474812285133,2.0843139775431694e-15,53,144,8,0.25171449977678645,0.0014841687994714375,1e-08,0.0,si03,1.0,1.0,0.06061449936238646,0.0014841687994714375,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,1000.0,0.12871866974969978,7.592978835744162e-05,2.0409254125429683e-15,53,144,8,0.2517504765876796,0.00014850497052084111,1e-08,0.0,si03,1.0,1.0,0.060650476173279615,0.00014850497052084111,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
9,256.0,0.07111111111111111,interface,10000.0,0.1287188538078765,7.593023902956916e-06,2.203663813225449e-15,53,144,8,0.25175083657146,1.4850585195465789e-05,1e-08,0.0,si03,1.0,1.0,0.06065083615706005,1.4850585195465789e-05,0.19110000041439998,866.4405684754522,7e-05,1.3e-05,1.3e-09,0.06499999999999999,,,,,
