frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,solution_sigma_w_s_m,interface_density_1_m,schwarz_sigma_s_s,schwarz_characteristic_length_m,schwarz_diffusion_coefficient_m2_s,schwarz_tau_s
13,10000.0,all,0.3356404962168191,5.846194076998245e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.05708300691359908,1.397698879515097e-05,0.27855748930322,815.4715762273902,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1.0,maxwell,0.289320323349672,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.007534466371186629,0.01844842410052319,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,2.5,maxwell,0.289320323349672,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.026901122215622592,0.02634736354052638,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10.0,maxwell,0.289320323349672,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04972494830345961,0.012175340488437776,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,100.0,maxwell,0.289320323349672,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.05267454602248467,0.0012897560576307647,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1000.0,maxwell,0.289320323349672,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.05270581019526623,0.00012905215726522824,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10000.0,maxwell,0.289320323349672,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.05270612302441453,1.2905292323915585e-05,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1.0,interface,0.29685478972085866,0.01844842410052319,1e-08,0.0,si03,1.0,1.0,0.007534466371186629,0.01844842410052319,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,2.5,interface,0.3162214455652946,0.02634736354052638,1e-08,0.0,si03,1.0,1.0,0.026901122215622592,0.02634736354052638,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10.0,interface,0.3390452716531316,0.012175340488437776,1e-08,0.0,si03,1.0,1.0,0.04972494830345961,0.012175340488437776,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,100.0,interface,0.3419948693721567,0.0012897560576307647,1e-08,0.0,si03,1.0,1.0,0.05267454602248467,0.0012897560576307647,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1000.0,interface,0.3420261335449382,0.00012905215726522824,1e-08,0.0,si03,1.0,1.0,0.05270581019526623,0.00012905215726522824,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10000.0,interface,0.3420264463740865,1.2905292323915585e-05,1e-08,0.0,si03,1.0,1.0,0.05270612302441453,1.2905292323915585e-05,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1.0,all,0.29685478972085866,0.018448428549018386,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.007534466371186629,0.01844842410052319,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,2.5,all,0.3162214455652946,0.026347374661764372,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.026901122215622592,0.02634736354052638,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10.0,all,0.3390452716531316,0.012175384973389752,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04972494830345961,0.012175340488437776,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,100.0,all,0.3419948693721567,0.001290200907150513,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.05267454602248467,0.0012897560576307647,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,1000.0,all,0.3420261335449382,0.00013350065246271137,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.05270581019526623,0.00012905215726522824,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
14,10000.0,all,0.3420264463740865,5.739024429874706e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.05270612302441453,1.2905292323915585e-05,0.289320323349672,752.9446597760551,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1.0,maxwell,0.300083157396124,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0072435210240298364,0.01773603348252948,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,2.5,maxwell,0.300083157396124,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.025862328496685474,0.02532995335454696,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10.0,maxwell,0.300083157396124,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04780480669902836,0.01170518659954295,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,100.0,maxwell,0.300083157396124,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.05064050494726721,0.0012399517973887934,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1000.0,maxwell,0.300083157396124,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.050670561846015635,0.00012406877518518435,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10000.0,maxwell,0.300083157396124,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.05067086259518631,1.2406951158083273e-05,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1.0,interface,0.3073266784201538,0.01773603348252948,1e-08,0.0,si03,1.0,1.0,0.0072435210240298364,0.01773603348252948,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,2.5,interface,0.3259454858928095,0.02532995335454696,1e-08,0.0,si03,1.0,1.0,0.025862328496685474,0.02532995335454696,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10.0,interface,0.3478879640951524,0.01170518659954295,1e-08,0.0,si03,1.0,1.0,0.04780480669902836,0.01170518659954295,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,100.0,interface,0.35072366234339125,0.0012399517973887934,1e-08,0.0,si03,1.0,1.0,0.05064050494726721,0.0012399517973887934,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1000.0,interface,0.35075371924213966,0.00012406877518518435,1e-08,0.0,si03,1.0,1.0,0.050670561846015635,0.00012406877518518435,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10000.0,interface,0.35075401999131034,1.2406951158083273e-05,1e-08,0.0,si03,1.0,1.0,0.05067086259518631,1.2406951158083273e-05,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1.0,all,0.3073266784201538,0.017736037931024677,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0072435210240298364,0.01773603348252948,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,2.5,all,0.3259454858928095,0.025329964475784953,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.025862328496685474,0.02532995335454696,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10.0,all,0.3478879640951524,0.011705231084494925,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04780480669902836,0.01170518659954295,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,100.0,all,0.35072366234339125,0.0012403966469085417,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.05064050494726721,0.0012399517973887934,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,1000.0,all,0.35075371924213966,0.00012851727038266748,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.050670561846015635,0.00012406877518518435,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
15,10000.0,all,0.35075401999131034,5.6891903132914755e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.05067086259518631,1.2406951158083273e-05,0.300083157396124,723.8695090439276,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1.0,maxwell,0.310845991442576,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.00650104745990059,0.015918059054125994,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,2.5,maxwell,0.310845991442576,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.02321139462738159,0.022733588867719652,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10.0,maxwell,0.310845991442576,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04290473046613151,0.010505384516477338,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,100.0,maxwell,0.310845991442576,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.045449764688107394,0.001112854571150118,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1000.0,maxwell,0.310845991442576,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.04547674070220505,0.00011135150889945117,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10000.0,maxwell,0.310845991442576,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04547701062406013,1.1135216981325864e-05,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1.0,interface,0.3173470389024766,0.015918059054125994,1e-08,0.0,si03,1.0,1.0,0.00650104745990059,0.015918059054125994,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,2.5,interface,0.3340573860699576,0.022733588867719652,1e-08,0.0,si03,1.0,1.0,0.02321139462738159,0.022733588867719652,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10.0,interface,0.35375072190870754,0.010505384516477338,1e-08,0.0,si03,1.0,1.0,0.04290473046613151,0.010505384516477338,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,100.0,interface,0.3562957561306834,0.001112854571150118,1e-08,0.0,si03,1.0,1.0,0.045449764688107394,0.001112854571150118,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1000.0,interface,0.35632273214478105,0.00011135150889945117,1e-08,0.0,si03,1.0,1.0,0.04547674070220505,0.00011135150889945117,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10000.0,interface,0.35632300206663614,1.1135216981325864e-05,1e-08,0.0,si03,1.0,1.0,0.04547701062406013,1.1135216981325864e-05,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1.0,all,0.3173470389024766,0.01591806350262119,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.00650104745990059,0.015918059054125994,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,2.5,all,0.3340573860699576,0.022733599988957645,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.02321139462738159,0.022733588867719652,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10.0,all,0.35375072190870754,0.010505429001429313,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.04290473046613151,0.010505384516477338,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,100.0,all,0.3562957561306834,0.0011132994206698662,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.045449764688107394,0.001112854571150118,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,1000.0,all,0.35632273214478105,0.00011580000409693432,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.04547674070220505,0.00011135150889945117,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
16,10000.0,all,0.35632300206663614,5.5620168956157346e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04547701062406013,1.1135216981325864e-05,0.310845991442576,649.6716192937123,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1.0,maxwell,0.321608825489028,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.005862648402475089,0.014354914967134062,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,2.5,maxwell,0.321608825489028,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.02093204925372417,0.0205011637401429,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10.0,maxwell,0.321608825489028,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03869151103378293,0.009473761902647947,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,100.0,maxwell,0.321608825489028,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.04098662438401519,0.001003572903287204,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1000.0,maxwell,0.321608825489028,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.04101095136930952,0.00010041685586656838,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10000.0,maxwell,0.321608825489028,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04101119478499633,1.0041745187902659e-05,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1.0,interface,0.3274714738915031,0.014354914967134062,1e-08,0.0,si03,1.0,1.0,0.005862648402475089,0.014354914967134062,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,2.5,interface,0.3425408747427522,0.0205011637401429,1e-08,0.0,si03,1.0,1.0,0.02093204925372417,0.0205011637401429,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10.0,interface,0.36030033652281096,0.009473761902647947,1e-08,0.0,si03,1.0,1.0,0.03869151103378293,0.009473761902647947,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,100.0,interface,0.3625954498730432,0.001003572903287204,1e-08,0.0,si03,1.0,1.0,0.04098662438401519,0.001003572903287204,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1000.0,interface,0.3626197768583376,0.00010041685586656838,1e-08,0.0,si03,1.0,1.0,0.04101095136930952,0.00010041685586656838,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10000.0,interface,0.36262002027402435,1.0041745187902659e-05,1e-08,0.0,si03,1.0,1.0,0.04101119478499633,1.0041745187902659e-05,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1.0,all,0.3274714738915031,0.01435491941562926,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.005862648402475089,0.014354914967134062,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,2.5,all,0.3425408747427522,0.020501174861380894,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.02093204925372417,0.0205011637401429,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10.0,all,0.36030033652281096,0.009473806387599922,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03869151103378293,0.009473761902647947,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,100.0,all,0.3625954498730432,0.0010040177528069523,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.04098662438401519,0.001003572903287204,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,1000.0,all,0.3626197768583376,0.00010486535106405153,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.04101095136930952,0.00010041685586656838,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
17,10000.0,all,0.36262002027402435,5.452669716273414e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04101119478499633,1.0041745187902659e-05,0.321608825489028,585.8742463393627,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1.0,maxwell,0.33237165953548,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0057920264157832625,0.014181994378319077,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,2.5,maxwell,0.33237165953548,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.020679899917392643,0.02025420488922288,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10.0,maxwell,0.33237165953548,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03822542963341089,0.009359640119951941,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,100.0,maxwell,0.33237165953548,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.04049289584307646,0.000991483774389366,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1000.0,maxwell,0.33237165953548,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.040516929783331455,9.920722544499137e-05,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10000.0,maxwell,0.33237165953548,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04051717026681115,9.92078142778302e-06,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1.0,interface,0.3381636859512632,0.014181994378319077,1e-08,0.0,si03,1.0,1.0,0.0057920264157832625,0.014181994378319077,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,2.5,interface,0.35305155945287264,0.02025420488922288,1e-08,0.0,si03,1.0,1.0,0.020679899917392643,0.02025420488922288,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10.0,interface,0.3705970891688909,0.009359640119951941,1e-08,0.0,si03,1.0,1.0,0.03822542963341089,0.009359640119951941,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,100.0,interface,0.37286455537855645,0.000991483774389366,1e-08,0.0,si03,1.0,1.0,0.04049289584307646,0.000991483774389366,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1000.0,interface,0.3728885893188114,9.920722544499137e-05,1e-08,0.0,si03,1.0,1.0,0.040516929783331455,9.920722544499137e-05,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10000.0,interface,0.3728888298022911,9.92078142778302e-06,1e-08,0.0,si03,1.0,1.0,0.04051717026681115,9.92078142778302e-06,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1.0,all,0.3381636859512632,0.014181998826814275,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0057920264157832625,0.014181994378319077,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,2.5,all,0.35305155945287264,0.020254216010460874,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.020679899917392643,0.02025420488922288,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10.0,all,0.3705970891688909,0.009359684604903917,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03822542963341089,0.009359640119951941,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,100.0,all,0.37286455537855645,0.0009919286239091143,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.04049289584307646,0.000991483774389366,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,1000.0,all,0.3728885893188114,0.00010365572064247452,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.040516929783331455,9.920722544499137e-05,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
18,10000.0,all,0.3728888298022911,5.44057334026145e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.04051717026681115,9.92078142778302e-06,0.33237165953548,578.816752799311,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1.0,maxwell,0.34313449358193204,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.005165532361453789,0.012648000138869565,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,2.5,maxwell,0.34313449358193204,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0184430602670985,0.018063410506156667,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10.0,maxwell,0.34313449358193204,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.034090779224313424,0.008347255426775342,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,100.0,maxwell,0.34313449358193204,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.03611298514046971,0.0008842400146015262,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1000.0,maxwell,0.34313449358193204,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.03613441945158096,8.847648417653915e-05,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10000.0,maxwell,0.34313449358193204,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.036134633923185125,8.847700931832307e-06,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1.0,interface,0.3483000259433858,0.012648000138869565,1e-08,0.0,si03,1.0,1.0,0.005165532361453789,0.012648000138869565,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,2.5,interface,0.36157755384903056,0.018063410506156667,1e-08,0.0,si03,1.0,1.0,0.0184430602670985,0.018063410506156667,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10.0,interface,0.37722527280624546,0.008347255426775342,1e-08,0.0,si03,1.0,1.0,0.034090779224313424,0.008347255426775342,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,100.0,interface,0.3792474787224018,0.0008842400146015262,1e-08,0.0,si03,1.0,1.0,0.03611298514046971,0.0008842400146015262,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1000.0,interface,0.379268913033513,8.847648417653915e-05,1e-08,0.0,si03,1.0,1.0,0.03613441945158096,8.847648417653915e-05,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10000.0,interface,0.37926912750511715,8.847700931832307e-06,1e-08,0.0,si03,1.0,1.0,0.036134633923185125,8.847700931832307e-06,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1.0,all,0.3483000259433858,0.012648004587364762,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.005165532361453789,0.012648000138869565,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,2.5,all,0.36157755384903056,0.01806342162739466,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0184430602670985,0.018063410506156667,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10.0,all,0.37722527280624546,0.008347299911727318,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.034090779224313424,0.008347255426775342,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,100.0,all,0.3792474787224018,0.0008846848641212745,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.03611298514046971,0.0008842400146015262,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,1000.0,all,0.379268913033513,9.29249793740223e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.03613441945158096,8.847648417653915e-05,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
19,10000.0,all,0.37926912750511715,5.333265290666379e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.036134633923185125,8.847700931832307e-06,0.34313449358193204,516.2090869939707,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1.0,maxwell,0.353897327628384,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0048874077868619505,0.011967001664383076,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,2.5,maxwell,0.353897327628384,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.017450041942552612,0.017090833429650145,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10.0,maxwell,0.353897327628384,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03225525041415261,0.007897819298583528,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,100.0,maxwell,0.353897327628384,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.03416857594377508,0.0008366304245942504,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1000.0,maxwell,0.353897327628384,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.03418885618048657,8.371269938126669e-05,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10000.0,maxwell,0.353897327628384,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.034189059104428356,8.371319624816526e-06,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1.0,interface,0.35878473541524597,0.011967001664383076,1e-08,0.0,si03,1.0,1.0,0.0048874077868619505,0.011967001664383076,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,2.5,interface,0.3713473695709366,0.017090833429650145,1e-08,0.0,si03,1.0,1.0,0.017450041942552612,0.017090833429650145,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10.0,interface,0.3861525780425366,0.007897819298583528,1e-08,0.0,si03,1.0,1.0,0.03225525041415261,0.007897819298583528,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
